SCW, Start Time, End Time
165200060010.001, 57451.5191424843, 57451.5399874087
165200070010.001, 57451.5415151877, 57451.5623485379
165200080010.001, 57451.5636795575, 57451.5845244816
165200090010.001, 57451.5860522606, 57451.6068856105
165200100010.001, 57451.60821663, 57451.6290615538
165200110010.001, 57451.6303925733, 57451.6512374968
165200120010.001, 57451.6527652758, 57451.6736101991
165200130010.001, 57451.6749412187, 57451.6957861418
165200140010.001, 57451.6973139207, 57451.7181356956
165200150010.001, 57451.7194782892, 57451.740311638
165200160010.001, 57451.741850991, 57451.7626727656
165200170010.001, 57451.7640153591, 57451.7848487077
165200180010.001, 57451.7861913013, 57451.8070246498
165200190010.001, 57451.808587151, 57451.8293742031
165200200010.001, 57451.8309135561, 57451.8517353305
165200210010.001, 57451.853077924, 57451.8739112724
165200220010.001, 57451.8752538659, 57451.8960872143
165200230010.001, 57451.8974182338, 57451.9182631562
165200240010.001, 57451.9197909351, 57451.9406242834
165200250010.001, 57451.9419553029, 57451.9628002253
165200260010.001, 57451.9641312448, 57451.9849761672
165200270010.001, 57451.9865155202, 57452.0073372945
165200280010.001, 57452.0088766474, 57452.0325572201
165700640010.001, 57466.3627525005, 57466.3859701078
165700650010.001, 57466.3874978865, 57466.408331233
165700660010.001, 57466.4096738264, 57466.4305071729
165700670010.001, 57466.4320349516, 57466.4528682981
165700680010.001, 57466.4543960768, 57466.4752294233
165700690010.001, 57466.476757202, 57466.4975905485
165700700010.001, 57466.4989331419, 57466.5197664883
165700710010.001, 57466.5211090818, 57466.5419424282
165700720010.001, 57466.5434586329, 57466.5643035534
165700730010.001, 57466.565819758, 57466.5866646785
165700740010.001, 57466.5881808832, 57466.6090258037
165700750010.001, 57466.610356823, 57466.6312017435
165700760010.001, 57466.6327179481, 57466.6535744427
165700770010.001, 57466.654905462, 57466.6757503825
165700780010.001, 57466.6770814018, 57466.6979147482
165700790010.001, 57466.6994425269, 57466.7202642991
165700800010.001, 57466.7216068926, 57466.7424402389
165700810010.001, 57466.7437828323, 57466.7646161786
165700820010.001, 57466.765958772, 57466.7867921183
165700830010.001, 57466.7881347118, 57466.8089680581
165700840010.001, 57466.8104958368, 57466.8313291831
165700850010.001, 57466.83288011, 57466.8536903081
165700860010.001, 57466.8550329015, 57466.8758662478
165700870010.001, 57466.8773940265, 57466.8982157987
165700880010.001, 57466.899546818, 57466.9511787944
165800010010.001, 57467.4185864906, 57467.4394314108
165800020010.001, 57467.4409823377, 57467.4617925356
165800030010.001, 57467.4631351291, 57467.4839684751
165800040010.001, 57467.4855078279, 57467.5063295999
165800050010.001, 57467.5076721933, 57467.5285055394
165800060010.001, 57467.5298481328, 57467.5506814788
165800070010.001, 57467.5520240722, 57467.5728574182
165800080010.001, 57467.5743851969, 57467.5952185429
165800090010.001, 57467.5965611363, 57467.6173944822
165800100010.001, 57467.6189222609, 57467.6397440328
165800120010.001, 57467.6632625655, 57467.6840959115
165800130010.001, 57467.6856121161, 57467.7064570361
165800140010.001, 57467.7079848148, 57467.7288181607
165800150010.001, 57467.7303459394, 57467.7511792853
165800160010.001, 57467.752707064, 57467.7735519839
165800170010.001, 57467.7748830033, 57467.7957279232
165800180010.001, 57467.7972441278, 57467.8180774737
165800190010.001, 57467.8194200671, 57467.840253413
165800200010.001, 57467.8415960064, 57467.8624293523
165800210010.001, 57467.863957131, 57467.884802051
165800220010.001, 57467.8861330703, 57467.9069664162
165800230010.001, 57467.9083090096, 57467.9291423555
165800240010.001, 57467.9304849489, 57467.9513182947
165800250010.001, 57467.9528460734, 57467.9749641423
166100280010.001, 57476.4963467088, 57476.5594601721
166100290010.001, 57476.5608606359, 57476.6008953819
166100300010.001, 57476.6024694569, 57476.6425157769
166100310010.001, 57476.644089852, 57476.684136172
166100320010.001, 57476.6857218211, 57476.7257565671
166100330010.001, 57476.7272727717, 57476.7673769622
166100340010.001, 57476.7687079816, 57476.808800598
166100350010.001, 57476.810374673, 57476.8504209931
166100360010.001, 57476.851983494, 57476.8920413882
166100370010.001, 57476.8936038892, 57476.9336502093
166100380010.001, 57476.935177988, 57476.9752590305
166100390010.001, 57476.9768099574, 57477.0168678517
166100400010.001, 57477.0184187785, 57477.058488247
166100410010.001, 57477.0600391739, 57477.1001086424
166100420010.001, 57477.1014396617, 57477.1415322785
166100430010.001, 57477.1430600572, 57477.1831526739
166100440010.001, 57477.1847151749, 57477.2453633597
166100450010.001, 57477.2467059532, 57477.2868101442
166100460010.001, 57477.2881527376, 57477.3282453545
166100470010.001, 57477.3295879479, 57477.369680565
166100500010.001, 57477.4540556166, 57477.4941482338
166100510010.001, 57477.4954908272, 57477.5355834445
166100520010.001, 57477.536926038, 57477.58993533
166200020010.001, 57478.0581995133, 57478.0991486129
166200030010.001, 57478.1004912064, 57478.1414171578
166200040010.001, 57478.1430491033, 57478.1838708879
166200050010.001, 57478.1854565371, 57478.226324618
166200060010.001, 57478.2279102671, 57478.2687667739
166200070010.001, 57478.2702945526, 57478.3112320779
166200080010.001, 57478.3125630972, 57478.3534890485
166200090010.001, 57478.3550631235, 57478.3959427784
166200100010.001, 57478.3975168535, 57478.4383965084
166200110010.001, 57478.4399705835, 57478.4808386644
166200120010.001, 57478.4823664431, 57478.5232808204
166200130010.001, 57478.5248433214, 57478.5657229765
166200140010.001, 57478.5672854774, 57478.6081767067
166200150010.001, 57478.6097392077, 57478.650618863
166200160010.001, 57478.6519614564, 57478.6928989821
166200170010.001, 57478.6944151868, 57478.7353411385
166200180010.001, 57478.7369036395, 57478.777794869
166200190010.001, 57478.7791374624, 57478.8200749884
166200200010.001, 57478.8214175818, 57478.8623435338
166200210010.001, 57478.8636861272, 57478.9046120792
166200220010.001, 57478.906139858, 57478.9470542359
166200240010.001, 57478.9906538009, 57479.0315913271
166200250010.001, 57479.0329223465, 57479.0738598728
166200260010.001, 57479.0751908921, 57479.1174362897
166200280010.001, 57479.1509664039, 57479.1843229069
166200290010.001, 57479.1856886485, 57479.24495952
166200300010.001, 57479.2465451692, 57479.2798206536
166200310010.001, 57479.2814178769, 57479.3146817871
166200320010.001, 57479.3162790104, 57479.3495429206
166200330010.001, 57479.3510706994, 57479.384404054
166200340010.001, 57479.3857350734, 57479.4190684281
166200350010.001, 57479.4206540773, 57479.4539295615
166200360010.001, 57479.4555152107, 57479.4887791208
166200370010.001, 57479.49036477, 57479.5236286801
166200380010.001, 57479.5251564588, 57479.5584898134
166200390010.001, 57479.5600638885, 57479.5933393727
166200400010.001, 57479.5949018737, 57479.6282005061
166200410010.001, 57479.6297745812, 57479.6630616395
166200420010.001, 57479.6643926589, 57479.6977375876
166200430010.001, 57479.6992653663, 57479.732598721
166200440010.001, 57479.734161222, 57479.7674598544
166200450010.001, 57479.7687908738, 57479.8021242285
166200460010.001, 57479.8036404332, 57479.8445200891
166200460020.001, 57479.8445200891, 57479.8730849223
166200470010.001, 57479.8741150155, 57479.8914877119
166200480010.001, 57479.8925178051, 57479.9098905015
166200490010.001, 57479.9109205948, 57479.9519275656
166200490020.001, 57479.9519275656, 57479.9803882321
166200500010.001, 57479.982355826, 57480.0154461251
166200510010.001, 57480.0167771445, 57480.0501220734
166200520010.001, 57480.0516498522, 57480.084971633
166200540010.001, 57480.1209786008, 57480.1543119557
166200550010.001, 57480.1556545492, 57480.1889879042
166200560010.001, 57480.1903304977, 57480.2449717369
166400020010.001, 57483.3990018047, 57483.4205643205
166400030010.001, 57483.4219069141, 57483.4427402626
166400040010.001, 57483.4440828562, 57483.4649162046
166400050010.001, 57483.4664902799, 57483.4872657578
166400060010.001, 57483.4886083513, 57483.5094416996
166400070010.001, 57483.5109694784, 57483.5317912524
166400080010.001, 57483.533133846, 57483.553967194
166400090010.001, 57483.5553097875, 57483.5761431353
166400100010.001, 57483.5777172105, 57483.5985042619
166400110010.001, 57483.6000899112, 57483.6208653884
166400120010.001, 57483.6223931672, 57483.6432265148
166400130010.001, 57483.6445575342, 57483.6654140298
166400140010.001, 57483.6670112531, 57483.6877751559
166400150010.001, 57483.6891061753, 57483.7099510966
166400160010.001, 57483.711282116, 57483.732115463
166400170010.001, 57483.7336432418, 57483.7544765888
166400180010.001, 57483.7560969602, 57483.7768145663
166400190010.001, 57483.7784233637, 57483.7991756919
166400200010.001, 57483.8005182854, 57483.8213516321
166400210010.001, 57483.8229488554, 57483.8435391463
166400220010.001, 57483.8449280361, 57483.8657035123
166400230010.001, 57483.8670576799, 57483.8879026005
166400240010.001, 57483.889534546, 57483.9102405777
166400250010.001, 57483.9118840972, 57483.9325901289
166400260010.001, 57483.9339327223, 57483.9547776428
166700470010.001, 57492.7093674412, 57492.7510225734
166700470020.001, 57492.7510225734, 57492.7795411187
166700480010.001, 57492.7805596381, 57492.7979439134
166700490010.001, 57492.7989624329, 57492.816346708
166700500010.001, 57492.8173652274, 57492.8583259119
166700500020.001, 57492.8583259119, 57492.8868213069
166700520010.001, 57492.9003282628, 57492.9245991164
166700530010.001, 57492.926346803, 57492.9503861746
166700540010.001, 57492.9521338612, 57492.9761616582
166700550010.001, 57492.977944067, 57493.0019487155
166700560010.001, 57493.003418624, 57493.0276431797
166700570010.001, 57493.0290436437, 57493.0532450508
166700580010.001, 57493.05508533, 57493.0790321069
166700590010.001, 57493.0808145157, 57493.1048075887
166700600010.001, 57493.106532127, 57493.1305830702
166700610010.001, 57493.1322960344, 57493.1563585515
166700620010.001, 57493.1578979044, 57493.1821224585
166700630010.001, 57493.1835229225, 57493.2077590505
166700640010.001, 57493.2094372924, 57493.2335576794
166700650010.001, 57493.2349349951, 57493.2592058451
166700660010.001, 57493.2606410312, 57493.2848540106
166700670010.001, 57493.2864512339, 57493.310641065
166700680010.001, 57493.3120183807, 57493.3362892303
166700690010.001, 57493.3379674721, 57493.3620762845
166700700010.001, 57493.3634420261, 57493.3877128755
166700710010.001, 57493.3890786171, 57493.4133378923
166700720010.001, 57493.4148656711, 57493.4391133722
166700730010.001, 57493.4404675397, 57493.4647268148
166700740010.001, 57493.4660694082, 57493.4903518314
166700750010.001, 57493.4916944249, 57493.5387893628
171500060010.001, 57619.0647723451, 57619.086334865
171500070010.001, 57619.0876774589, 57619.1085108113
171500080010.001, 57619.1101311831, 57619.1308719426
171500090010.001, 57619.1324923145, 57619.1532330737
171500100010.001, 57619.1545756675, 57619.1754090192
171500110010.001, 57619.1768789279, 57619.1975849643
171500120010.001, 57619.198927558, 57619.2197609091
171500130010.001, 57619.2213812808, 57619.2421220389
171500140010.001, 57619.2437539847, 57619.2644831684
171500150010.001, 57619.265825762, 57619.2866706863
171500160010.001, 57619.2880017059, 57619.3088466299
171500170010.001, 57619.3102123717, 57619.3310457213
171500180010.001, 57619.332399889, 57619.3532448125
171500190010.001, 57619.3545989802, 57619.3754439033
171500200010.001, 57619.3770874231, 57619.3977934569
171500210010.001, 57619.3993212359, 57619.4201430103
171500220010.001, 57619.4218096782, 57619.4424809894
171500230010.001, 57619.4441476572, 57619.4648305423
171500240010.001, 57619.466196284, 57619.4870412061
171500250010.001, 57619.4884069478, 57619.5092518698
171500260010.001, 57619.5105944633, 57619.5314393852
171500270010.001, 57619.5331639234, 57619.5538005117
171500280010.001, 57619.5555019017, 57619.576150064
171500290010.001, 57619.5775389538, 57619.5983723013
171500300010.001, 57619.599749617, 57619.6219024098
171900700010.001, 57631.2259382332, 57631.249167414
171900710010.001, 57631.2507530631, 57631.2715285386
171900720010.001, 57631.2728595579, 57631.2936929038
171900730010.001, 57631.2950239232, 57631.3158804172
171900740010.001, 57631.3174660663, 57631.3382299677
171900750010.001, 57631.339560987, 57631.3604174811
171900760010.001, 57631.3617485004, 57631.3825818462
171900770010.001, 57631.3839128655, 57631.4047577854
171900780010.001, 57631.4061003788, 57631.4269337246
171900790010.001, 57631.4284962255, 57631.4492948491
171900800010.001, 57631.4508689241, 57631.4716328253
171900810010.001, 57631.4729754187, 57631.4938087645
171900820010.001, 57631.4953712654, 57631.5161698889
171900830010.001, 57631.5175124823, 57631.538345828
171900840010.001, 57631.5396884214, 57631.5605217671
171900850010.001, 57631.5620495458, 57631.5828828915
171900860010.001, 57631.5844453924, 57631.6052440159
171900870010.001, 57631.6067949427, 57631.6276051402
171900880010.001, 57631.6289477336, 57631.6497810793
171900890010.001, 57631.6511120986, 57631.6719570183
171900900010.001, 57631.6732880376, 57631.6941329574
171900910010.001, 57631.6956838842, 57631.7164825076
171900920010.001, 57631.7180218604, 57631.738843632
171900930010.001, 57631.7403829847, 57631.7612047563
171900940010.001, 57631.7625357756, 57631.7833691213
171900950010.001, 57631.7845149553, 57631.8168066411
172300040010.001, 57640.3401342689, 57640.3789653241
172300050010.001, 57640.3805046774, 57640.418919065
172300060010.001, 57640.4202500848, 57640.4586991937
172300070010.001, 57640.4600302134, 57640.4984677473
172300080010.001, 57640.4997987669, 57640.5382362997
172300090010.001, 57640.5397525047, 57640.5781784624
172300100010.001, 57640.579521056, 57640.6179585867
172300110010.001, 57640.6192896063, 57640.657715562
172300120010.001, 57640.6590581556, 57640.6974841102
172300130010.001, 57640.6990118891, 57640.7374262688
172300140010.001, 57640.7389540476, 57640.7773800008
172300150010.001, 57640.7787225943, 57640.8171601211
172300160010.001, 57640.8186878999, 57640.8571138522
172300170010.001, 57640.8584448716, 57640.8968823976
172300190010.001, 57640.9546370656, 57640.976789858
172300200010.001, 57640.9781208774, 57641.0167320137
172300210010.001, 57641.0182597925, 57641.0566857433
172300220010.001, 57641.0580283367, 57641.0964542873
172300230010.001, 57641.0977968808, 57641.1362228313
172300240010.001, 57641.1375654247, 57641.1760029491
172300250010.001, 57641.1775307278, 57641.215956678
172300260010.001, 57641.2174728827, 57641.2559104068
172300270010.001, 57641.2574266114, 57641.2958641355
172300280010.001, 57641.2971951548, 57641.3369405499
172300300010.001, 57641.3638387148, 57641.404741518
172300300020.001, 57641.404741518, 57641.4550771972
172300300030.001, 57641.4550771972, 57641.4795911013
172300320010.001, 57641.490239256, 57641.5272878899
172300330010.001, 57641.5288272427, 57641.5658643025
172300340010.001, 57641.5672068959, 57641.6042439556
172300350010.001, 57641.6055749749, 57641.6426236086
172300360010.001, 57641.6439546279, 57641.6810032615
172300370010.001, 57641.6825310402, 57641.7195680997
172300390010.001, 57641.7592787718, 57641.7963158312
